id,cliente_id,data_pedido,status,valor_total,canal_venda,cupom_desconto
14412,380,2023-07-10,entregue,1537.17,app,sim
14413,1189,2024-12-29,entregue,1164.26,marketplace,sim
14414,2512,2024-02-28,entregue,14886.37,marketplace,sim
14415,2777,2023-09-24,entregue,2446.1,marketplace,não
14416,1403,2024-12-27,cancelado,601.4,marketplace,sim
14417,2776,2024-11-02,cancelado,1481.36,app,não
14418,579,2024-11-05,cancelado,866.53,app,não
14419,2069,2024-12-13,entregue,801.84,app,não
14420,2428,2023-10-21,cancelado,14420.6,site,não
14421,1506,2024-12-13,entregue,6359.48,app,sim
14422,2156,2023-03-31,entregue,2179.9,app,não
14423,1518,2023-01-08,entregue,695.19,marketplace,não
14424,2137,2024-06-16,entregue,1818.75,marketplace,sim
14425,181,2023-01-05,entregue,1378.76,marketplace,sim
14426,2703,2024-05-31,em_transito,1987.69,marketplace,não
14427,2169,2024-05-05,entregue,229.99,app,sim
14428,1005,2023-11-23,entregue,2354.04,site,sim
14429,270,2023-07-12,entregue,5757.92,app,não
14430,1414,2023-07-19,cancelado,302.31,marketplace,não
14431,1288,2024-05-09,cancelado,1789.16,marketplace,não
14432,330,2024-09-23,entregue,405.87,marketplace,sim
14433,321,2024-06-28,entregue,147.34,site,não
14434,1680,2024-11-17,entregue,461.38,app,sim
14435,2563,2023-08-26,entregue,4829.39,app,sim
14436,2189,2024-05-04,cancelado,13441.22,marketplace,não
14437,2624,2024-10-22,entregue,167.91,app,não
14438,1222,2023-11-26,cancelado,57.3,site,não
14439,245,2024-12-12,entregue,141.37,app,não
14440,2410,2023-01-13,entregue,13686.65,site,sim
14441,2065,2024-01-07,cancelado,883.28,site,não
14442,1853,2023-07-26,entregue,1687.8,site,não
14443,943,2023-12-02,entregue,62.11,site,não
14444,1640,2024-04-17,entregue,652.09,site,sim
14445,754,2023-01-26,entregue,1103.47,app,sim
14446,2821,2024-10-19,cancelado,1852.24,app,não
14447,195,2023-06-18,entregue,587.13,marketplace,não
14448,679,2023-12-10,entregue,1633.3,site,sim
14449,635,2024-05-08,entregue,1321.56,app,não
14450,2038,2023-10-13,entregue,1124.18,marketplace,não
14451,1901,2023-11-13,entregue,1782.86,marketplace,sim
14452,1644,2023-05-25,entregue,612.5,marketplace,não
14453,832,2024-01-04,entregue,7499.33,site,sim
14454,2204,2024-01-09,entregue,1488.46,app,não
14455,2926,2023-09-26,entregue,1938.34,site,não
14456,759,2023-11-04,em_transito,2481.95,site,não
14457,910,2023-03-29,devolvido,1092.63,marketplace,não
14458,492,2023-12-05,entregue,521.17,app,não
14459,165,2024-02-28,entregue,2729.75,app,sim
14460,1534,2023-05-20,entregue,1510.52,app,não
14461,1750,2023-11-21,cancelado,1059.76,marketplace,sim
14462,2459,2023-07-30,cancelado,14585.14,app,não
14463,2515,2023-03-16,entregue,762.58,app,sim
14464,482,2024-12-04,devolvido,2467.51,app,não
14465,1454,2024-07-25,entregue,310.39,app,não
14466,1329,2023-03-08,entregue,5668.72,app,não
14467,596,2023-03-15,devolvido,7947.46,site,não
14468,59,2023-08-18,em_transito,113.18,marketplace,não
14469,684,2024-01-02,entregue,6674.09,marketplace,sim
14470,725,2023-07-18,entregue,90.69,marketplace,não
14471,2654,2023-11-21,devolvido,14006.5,marketplace,não
14472,2421,2023-11-04,entregue,877.79,app,não
14473,1891,2024-07-08,cancelado,2004.09,marketplace,sim
14474,2646,2024-03-23,entregue,205.82,app,não
14475,863,2023-01-03,entregue,1630.72,site,não
14476,2835,2023-09-10,em_transito,805.37,app,não
14477,671,2023-10-07,em_transito,2403.35,marketplace,não
14478,1737,2024-03-02,entregue,2398.78,marketplace,sim
14479,2434,2024-08-12,entregue,811.02,marketplace,não
14480,75,2024-05-23,entregue,1020.08,site,sim
14481,1956,2023-11-09,cancelado,230.22,app,sim
14482,2383,2024-04-15,entregue,1146.52,app,não
14483,248,2024-07-11,entregue,197.62,marketplace,não
14484,436,2024-11-04,entregue,9950.8,app,sim
14485,2025,2023-10-08,entregue,2009.12,site,não
14486,1695,2024-07-25,entregue,2333.46,marketplace,sim
14487,1699,2023-06-08,cancelado,14362.03,site,não
14488,158,2024-08-06,entregue,597.72,app,sim
14489,762,2023-12-23,entregue,14761.68,site,sim
14490,2846,2023-11-20,cancelado,13743.76,app,não
14491,2194,2023-07-11,entregue,9901.56,app,sim
14492,1410,2024-03-07,cancelado,1431.36,site,não
14493,1736,2024-02-16,cancelado,1269.95,site,sim
14494,569,2024-09-02,entregue,2328.77,site,não
14495,2025,2024-04-24,devolvido,1438.96,marketplace,não
14496,2610,2023-05-13,cancelado,228.57,app,sim
14497,1836,2023-11-09,entregue,2420.77,marketplace,sim
14498,924,2023-09-29,entregue,8393.27,marketplace,não
14499,1219,2024-05-24,entregue,1497.9,site,não
14500,2110,2024-02-03,devolvido,1936.87,marketplace,não
14501,2026,2023-05-10,entregue,1255.05,site,não
14502,748,2023-06-25,entregue,4178.87,app,não
14503,1667,2023-10-05,entregue,1387.75,marketplace,não
14504,387,2024-09-28,entregue,557.52,marketplace,sim
14505,2586,2023-07-28,entregue,13247.87,marketplace,não
14506,1945,2023-06-07,cancelado,3103.87,site,sim
14507,1787,2023-09-18,entregue,635.34,site,não
14508,1591,2023-11-29,entregue,76.1,marketplace,não
14509,2005,2024-09-11,entregue,2297.96,site,sim
14510,2295,2024-07-14,cancelado,1040.86,app,sim
14511,1775,2024-07-17,em_transito,382.03,marketplace,sim
14512,1507,2024-09-09,entregue,1669.09,marketplace,não
14513,712,2023-03-08,entregue,286.74,site,não
14514,1818,2024-03-11,entregue,909.68,app,não
14515,1452,2024-02-15,cancelado,1134.87,marketplace,sim
14516,128,2023-11-24,entregue,2438.57,site,não
14517,2733,2024-01-04,em_transito,260.59,marketplace,não
14518,813,2023-11-22,cancelado,1103.18,app,não
14519,548,2024-01-03,entregue,1486.89,site,não
14520,2254,2024-11-07,entregue,1217.16,app,não
14521,790,2023-10-23,entregue,379.89,app,não
14522,2586,2023-11-12,cancelado,9122.59,app,sim
14523,637,2024-02-05,devolvido,1893.9,app,sim
14524,902,2024-02-18,entregue,1671.88,site,não
14525,1844,2023-07-06,entregue,527.49,marketplace,não
14526,2967,2024-03-04,devolvido,499.23,site,sim
14527,541,2023-03-18,entregue,9856.78,app,não
14528,2938,2023-03-29,entregue,9277.51,site,não
14529,1803,2024-01-01,entregue,1738.8,site,não
14530,2352,2023-11-08,entregue,9398.62,app,não
14531,2243,2024-04-23,entregue,450.46,marketplace,não
14532,2935,2024-09-21,entregue,2258.55,app,não
14533,1163,2023-11-28,entregue,346.07,app,não
14534,628,2023-12-25,entregue,1162.91,app,não
14535,714,2024-02-07,devolvido,911.78,marketplace,não
14536,1222,2023-09-29,devolvido,1439.3,site,não
14537,1100,2023-04-12,entregue,2498.19,marketplace,não
14538,2621,2024-10-21,entregue,1510.49,site,sim
14539,358,2023-11-11,em_transito,2485.64,app,não
14540,1070,2024-10-15,em_transito,1082.81,marketplace,não
14541,1493,2024-04-26,entregue,12172.28,marketplace,não
14542,1281,2023-11-01,entregue,1382.21,site,não
14543,1940,2023-04-14,em_transito,646.32,marketplace,sim
14544,284,2024-07-15,entregue,1498.0,marketplace,sim
14545,440,2024-01-06,em_transito,867.82,marketplace,não
14546,114,2023-03-11,entregue,1717.12,marketplace,sim
14547,1159,2023-12-30,entregue,8372.56,app,não
14548,2741,2024-10-24,devolvido,497.01,app,não
14549,627,2024-02-23,entregue,2394.89,app,não
14550,257,2023-07-01,entregue,4701.6,site,não
14551,1552,2023-09-27,em_transito,2249.21,marketplace,não
14552,274,2023-11-02,entregue,2314.72,app,sim
14553,1662,2024-07-23,cancelado,966.68,marketplace,sim
14554,2723,2023-11-11,cancelado,650.15,app,sim
14555,2017,2024-06-15,entregue,1766.64,app,sim
14556,1965,2023-06-06,entregue,151.46,marketplace,não
14557,2214,2023-02-25,em_transito,632.8,site,não
14558,895,2023-11-04,entregue,806.69,app,sim
14559,1043,2023-05-22,entregue,2080.58,marketplace,sim
14560,780,2023-01-09,entregue,606.31,site,sim
14561,1358,2024-02-01,devolvido,1592.22,site,não
14562,1938,2023-12-27,cancelado,1576.63,marketplace,não
14563,34,2024-01-15,entregue,863.93,app,sim
14564,580,2023-11-11,entregue,1122.99,app,não
14565,624,2023-11-07,devolvido,953.75,marketplace,não
14566,1799,2023-04-07,entregue,183.94,app,não
14567,1258,2024-01-11,entregue,405.62,app,sim
14568,1493,2024-08-10,em_transito,3191.98,site,não
14569,573,2024-03-18,entregue,244.64,marketplace,não
14570,1862,2023-06-10,entregue,2064.58,site,não
14571,2885,2023-12-22,entregue,2483.98,site,sim
14572,1452,2023-05-16,cancelado,1388.36,marketplace,não
14573,2444,2023-11-29,cancelado,1051.92,marketplace,não
14574,265,2024-03-11,cancelado,1303.46,app,sim
14575,2741,2024-10-31,entregue,620.48,marketplace,não
14576,259,2023-11-06,entregue,5323.8,app,não
14577,1806,2024-05-15,entregue,9054.54,site,não
14578,1590,2023-03-10,entregue,1184.78,site,não
14579,2268,2023-06-15,em_transito,11897.6,marketplace,não
14580,850,2024-08-28,entregue,669.39,site,não
14581,20,2024-02-07,cancelado,1655.57,app,não
14582,2945,2023-04-18,em_transito,571.35,app,não
14583,782,2023-01-24,cancelado,1739.85,site,sim
14584,1351,2023-08-31,entregue,917.53,site,sim
14585,154,2024-07-05,entregue,3689.09,site,não
14586,1310,2023-03-30,entregue,305.46,marketplace,sim
14587,1085,2024-05-31,cancelado,476.29,marketplace,não
14588,123,2024-12-20,entregue,445.77,app,não
14589,666,2023-05-09,devolvido,2200.01,marketplace,sim
14590,275,2023-11-08,cancelado,1908.6,site,não
14591,992,2023-11-28,entregue,719.45,app,não
14592,2018,2023-08-11,em_transito,5995.92,marketplace,não
14593,273,2024-05-09,entregue,1620.17,app,sim
14594,2008,2024-09-06,em_transito,1487.27,app,não
14595,738,2024-12-23,entregue,4092.45,app,sim
14596,897,2024-08-29,entregue,330.52,app,não
14597,2304,2023-11-18,entregue,1421.69,marketplace,não
14598,2201,2024-09-22,cancelado,551.0,marketplace,não
14599,1272,2023-11-04,entregue,3437.33,site,sim
14600,1573,2023-01-04,cancelado,1871.22,app,não
14601,649,2024-05-14,entregue,1373.07,marketplace,não
14602,1288,2023-11-07,entregue,2260.99,site,não
14603,649,2023-11-15,entregue,543.8,app,não
14604,2414,2024-11-29,entregue,567.37,app,não
14605,137,2024-06-16,entregue,2286.35,app,não
14606,927,2023-11-07,entregue,2379.32,app,sim
14607,1542,2023-12-23,entregue,1747.77,marketplace,não
14608,1541,2023-11-15,cancelado,1324.2,marketplace,sim
14609,2281,2024-01-16,cancelado,10436.58,marketplace,não
14610,1148,2024-09-16,entregue,1155.4,app,não
14611,2725,2024-09-28,entregue,831.67,app,não
14612,1908,2024-04-17,entregue,1644.63,app,sim
14613,2977,2024-09-11,entregue,1522.67,site,não
14614,311,2024-08-11,entregue,313.23,marketplace,não
14615,2120,2023-01-04,entregue,8060.0,marketplace,sim
14616,1211,2024-04-03,entregue,2381.16,marketplace,não
14617,687,2023-08-31,entregue,642.67,app,não
14618,2781,2024-10-03,em_transito,10829.04,app,sim
14619,2744,2023-10-31,entregue,2277.34,marketplace,sim
14620,2562,2023-11-12,entregue,10545.32,site,não
14621,2307,2024-06-29,entregue,2145.82,marketplace,não
14622,982,2023-06-11,entregue,13304.41,marketplace,não
14623,2505,2024-08-21,entregue,1345.87,site,sim
14624,1265,2024-06-04,entregue,1177.62,app,não
14625,2561,2023-10-16,cancelado,1672.68,marketplace,sim
14626,2257,2023-11-25,em_transito,1663.84,marketplace,não
14627,1371,2023-08-08,entregue,1329.25,app,não
14628,2972,2023-01-03,entregue,494.56,marketplace,não
14629,1669,2023-03-17,cancelado,741.62,marketplace,não
14630,1427,2024-05-11,entregue,2461.34,site,sim
14631,2017,2023-03-17,entregue,296.11,site,não
14632,2598,2023-08-14,cancelado,1000.0,app,não
14633,471,2024-07-24,devolvido,683.17,site,sim
14634,216,2024-09-26,entregue,1927.35,marketplace,sim
14635,352,2023-09-04,entregue,2319.76,site,sim
14636,1168,2024-09-15,cancelado,852.25,marketplace,não
14637,2249,2023-07-28,cancelado,2393.6,marketplace,não
14638,613,2024-04-04,entregue,2018.05,app,não
14639,2481,2023-12-09,cancelado,2176.28,app,sim
14640,1797,2023-05-11,em_transito,224.46,site,não
14641,1434,2023-12-13,entregue,10794.77,site,não
14642,2161,2024-12-22,entregue,1862.76,marketplace,não
14643,871,2023-03-17,entregue,258.67,site,não
14644,216,2023-08-03,entregue,307.82,site,sim
14645,535,2024-05-24,cancelado,993.79,site,sim
14646,2644,2023-11-29,em_transito,1399.97,app,não
14647,156,2024-04-12,entregue,2204.45,site,não
14648,1939,2024-06-14,entregue,848.5,site,sim
14649,521,2023-09-15,entregue,894.17,site,não
14650,211,2023-03-06,entregue,2006.19,app,sim
14651,2933,2023-09-24,entregue,2216.6,site,não
14652,611,2024-08-12,entregue,1104.05,site,não
14653,1482,2024-05-12,cancelado,1205.82,marketplace,não
14654,1110,2023-07-02,entregue,368.98,site,não
14655,1218,2023-05-15,entregue,2427.05,site,não
14656,424,2023-02-22,entregue,557.02,marketplace,sim
14657,2227,2023-11-11,entregue,2272.23,site,não
14658,1637,2024-12-29,entregue,1464.09,site,não
14659,321,2023-03-28,entregue,2140.1,site,não
14660,2638,2023-06-17,entregue,120.26,marketplace,não
14661,1479,2024-05-27,cancelado,1764.98,site,não
14662,2316,2024-05-10,devolvido,2470.38,app,não
14663,2978,2024-11-24,entregue,2189.17,marketplace,sim
14664,1102,2023-04-10,entregue,1394.04,site,não
14665,653,2024-02-06,em_transito,1087.58,marketplace,não
14666,945,2024-12-26,entregue,7951.14,site,não
14667,1483,2023-07-10,entregue,643.73,site,não
14668,1831,2024-06-02,entregue,1747.56,app,não
14669,249,2023-11-26,entregue,1489.06,app,não
14670,850,2024-03-30,entregue,443.08,app,não
14671,1347,2023-01-09,entregue,1683.99,marketplace,sim
14672,2282,2023-05-10,entregue,4537.81,marketplace,não
14673,362,2023-01-19,entregue,4081.4,marketplace,não
14674,926,2023-07-09,entregue,328.78,app,sim
14675,1598,2024-09-01,cancelado,950.87,site,não
14676,2362,2023-02-02,entregue,1189.82,site,não
14677,1658,2024-08-19,entregue,248.32,marketplace,não
14678,1248,2024-07-26,entregue,1404.45,marketplace,não
14679,2557,2023-09-18,entregue,2082.51,marketplace,não
14680,2024,2024-03-15,entregue,96.72,marketplace,não
14681,2577,2024-12-26,entregue,1837.36,marketplace,não
14682,724,2023-09-09,entregue,5968.07,marketplace,não
14683,2519,2024-08-15,cancelado,1267.17,site,não
14684,2103,2023-02-25,entregue,1074.23,app,sim
14685,2741,2023-02-09,entregue,1628.88,site,sim
14686,413,2024-07-05,devolvido,10901.52,site,não
14687,1573,2024-07-01,entregue,1311.71,site,sim
14688,818,2023-10-13,entregue,2326.6,app,não
14689,649,2024-10-26,entregue,988.3,site,não
14690,1998,2024-10-23,entregue,1194.15,app,não
14691,1051,2023-02-17,entregue,1867.38,app,não
14692,1918,2024-10-30,entregue,950.15,marketplace,não
14693,86,2024-11-03,cancelado,741.3,marketplace,não
14694,1876,2023-02-21,entregue,2261.56,marketplace,não
14695,790,2023-02-27,entregue,2116.01,marketplace,não
14696,2312,2024-07-13,entregue,2067.81,marketplace,não
14697,2963,2024-03-03,em_transito,2631.71,app,não
14698,982,2024-01-02,cancelado,7096.7,marketplace,sim
14699,179,2024-05-13,entregue,4318.08,site,não
14700,1039,2023-07-12,entregue,1744.68,marketplace,não
14701,1118,2024-07-19,em_transito,622.91,marketplace,não
14702,2177,2023-04-10,cancelado,4337.06,marketplace,não
14703,600,2023-01-04,entregue,1642.05,marketplace,sim
14704,2111,2023-01-28,entregue,1536.71,site,não
14705,1207,2023-11-19,entregue,3720.15,site,não
14706,1843,2023-03-01,entregue,1372.62,marketplace,não
14707,2951,2023-11-27,entregue,1970.68,site,não
14708,261,2023-11-17,cancelado,1339.26,site,não
14709,2622,2024-07-16,cancelado,2397.77,app,sim
14710,1937,2023-01-29,devolvido,792.88,site,sim
14711,2605,2023-11-26,entregue,672.3,marketplace,não
14712,678,2024-09-22,cancelado,117.77,site,não
14713,641,2024-02-11,entregue,2042.13,app,não
14714,1987,2023-02-14,entregue,2016.46,app,não
14715,1716,2024-11-11,entregue,618.31,site,não
14716,1183,2023-01-26,entregue,1258.95,app,sim
14717,2022,2024-01-26,cancelado,806.87,app,sim
14718,1407,2024-01-01,em_transito,4177.55,app,não
14719,2510,2023-10-03,entregue,1419.46,site,não
14720,2186,2023-05-08,entregue,209.52,marketplace,sim
14721,2069,2024-05-16,em_transito,1819.86,app,não
14722,1482,2024-06-29,entregue,2310.04,site,sim
14723,1359,2024-03-26,entregue,2233.44,site,não
14724,357,2024-06-28,entregue,1687.94,app,sim
14725,1384,2023-05-11,entregue,2030.48,site,não
14726,2364,2024-12-08,cancelado,1565.1,marketplace,não
14727,1224,2024-11-13,entregue,3945.32,marketplace,não
14728,1768,2024-08-18,entregue,8904.7,site,não
14729,2178,2023-01-16,devolvido,596.06,app,não
14730,2787,2024-09-19,entregue,1944.69,marketplace,não
14731,1381,2024-12-19,entregue,843.47,site,não
14732,2098,2023-10-18,entregue,837.59,site,não
14733,1899,2024-03-10,entregue,1788.23,app,não
14734,660,2023-02-21,em_transito,1002.45,site,sim
14735,2664,2023-09-07,entregue,242.4,app,sim
14736,1105,2023-11-27,entregue,38.75,site,não
14737,2015,2024-06-02,entregue,78.04,marketplace,sim
14738,513,2024-03-19,entregue,1496.11,app,não
14739,2957,2023-06-03,entregue,2336.98,app,não
14740,1703,2023-01-05,entregue,914.7,site,sim
14741,107,2023-11-19,entregue,1568.1,site,não
14742,2451,2024-03-30,devolvido,916.49,marketplace,sim
14743,349,2024-07-04,entregue,8328.05,app,não
14744,708,2023-11-04,em_transito,926.86,app,não
14745,1840,2024-02-22,entregue,1737.5,app,não
14746,1989,2024-10-10,entregue,615.15,site,não
14747,976,2023-03-05,entregue,655.62,site,não
14748,2954,2024-06-25,entregue,11582.99,marketplace,sim
14749,2061,2023-09-19,entregue,2453.56,app,não
14750,1769,2024-11-14,em_transito,2318.16,marketplace,não
14751,1529,2024-10-11,entregue,1705.44,app,não
14752,1791,2024-08-13,entregue,1962.82,site,não
14753,383,2024-06-13,cancelado,1922.13,site,não
14754,2920,2024-07-26,entregue,1041.23,site,não
14755,646,2024-08-17,entregue,549.91,app,não
14756,959,2024-02-21,devolvido,299.94,app,sim
14757,160,2024-07-02,entregue,939.78,marketplace,sim
14758,1240,2023-10-20,entregue,529.67,site,não
14759,1964,2023-11-17,entregue,1880.39,marketplace,não
14760,2804,2024-03-09,entregue,11834.81,marketplace,sim
14761,43,2024-07-01,entregue,144.3,marketplace,sim
14762,777,2023-09-19,cancelado,2000.28,marketplace,não
14763,2794,2024-02-15,entregue,2116.68,app,não
14764,2037,2023-05-03,entregue,888.5,marketplace,não
14765,862,2024-09-11,entregue,40.75,app,não
14766,391,2023-11-24,entregue,2120.68,marketplace,sim
14767,2684,2024-09-22,entregue,908.84,marketplace,não
14768,1013,2024-12-04,entregue,72.88,app,sim
14769,1291,2023-12-24,entregue,2366.45,site,não
14770,2018,2024-12-03,entregue,4119.95,marketplace,não
14771,2854,2024-05-22,entregue,1350.43,app,sim
14772,699,2023-03-05,entregue,2018.89,marketplace,não
14773,724,2024-07-08,cancelado,1995.02,site,sim
14774,966,2023-03-18,devolvido,13988.35,marketplace,não
14775,2965,2024-07-30,em_transito,8486.2,site,não
14776,1438,2024-04-07,entregue,11096.09,site,não
14777,526,2023-08-22,entregue,789.63,app,sim
14778,2103,2024-11-02,entregue,1775.09,marketplace,não
14779,545,2024-04-24,em_transito,1982.97,app,sim
14780,2006,2024-12-25,entregue,619.64,marketplace,não
14781,2308,2024-03-12,entregue,1084.91,site,não
14782,892,2023-11-28,entregue,358.33,site,não
14783,1097,2023-08-21,entregue,5153.31,marketplace,não
14784,2373,2024-09-08,entregue,2267.57,site,não
14785,169,2023-11-09,cancelado,68.22,site,não
14786,2244,2024-02-26,entregue,1667.42,app,não
