id,pedido_id,produto_id,cliente_id,nota,comentario,data_avaliacao
6760,7174,142,2601,4,"Qualidade ótima, recomendo.",2024-04-16
6761,2185,10,2486,2,Demorou muito para chegar.,2023-02-28
6762,12414,53,1235,4,Muito satisfeito com a compra.,2024-02-25
6763,286,137,2473,5,"Produto excelente, chegou antes do prazo!",2023-09-28
6764,10711,98,2021,2,Veio diferente do anunciado.,2024-02-08
6765,1087,95,1242,2,"Não recomendo, péssima experiência.",2024-03-16
6766,7347,49,1502,5,Entrega rápida e produto conforme descrito.,2023-09-08
6767,938,166,1314,4,Superou minhas expectativas!,2024-05-12
6768,13839,76,46,3,"Produto ok, dentro do esperado.",2024-12-29
6769,10620,116,2064,3,,2024-08-26
6770,5647,172,2787,5,"Qualidade ótima, recomendo.",2023-02-26
6771,3981,197,2839,5,,2023-08-08
6772,854,45,974,5,"Produto excelente, chegou antes do prazo!",2023-02-11
6773,4876,146,2225,3,,2024-01-26
6774,4799,91,1977,5,,2024-11-02
6775,6968,176,2434,2,Demorou muito para chegar.,2023-12-02
6776,14601,45,649,5,,2024-05-27
6777,12270,68,2672,5,Muito satisfeito com a compra.,2023-08-25
6778,1333,8,2851,4,"Produto excelente, chegou antes do prazo!",2024-08-09
6779,4304,38,2115,5,Muito satisfeito com a compra.,2024-08-06
6780,7467,199,1385,4,Muito satisfeito com a compra.,2024-07-28
6781,103,148,897,4,"Qualidade ótima, recomendo.",2023-09-03
6782,13346,193,2406,5,"Produto excelente, chegou antes do prazo!",2023-11-21
6783,5497,190,1753,5,,2023-05-30
6784,4611,92,868,2,Veio diferente do anunciado.,2024-10-22
6785,11608,27,1462,3,"Entrega no prazo, produto regular.",2023-11-24
6786,4107,79,2430,1,Produto veio com defeito.,2024-04-22
6787,3427,84,1654,5,Entrega rápida e produto conforme descrito.,2024-07-07
6788,7788,74,44,2,Demorou muito para chegar.,2023-03-16
6789,4927,188,1676,2,Veio diferente do anunciado.,2023-11-17
6790,9694,82,814,5,Muito satisfeito com a compra.,2023-02-25
6791,10739,7,1539,4,Superou minhas expectativas!,2024-09-25
6792,2013,113,1392,3,,2023-09-29
6793,8612,108,1624,4,Muito satisfeito com a compra.,2023-05-15
6794,12559,184,438,5,"Produto excelente, chegou antes do prazo!",2024-01-26
6795,9293,86,1654,4,,2024-08-31
6796,13032,46,372,1,Veio diferente do anunciado.,2023-05-29
6797,11763,87,2736,4,Muito satisfeito com a compra.,2024-06-18
6798,2579,148,1886,4,,2023-12-23
6799,937,121,20,5,,2024-03-03
6800,6940,117,479,3,,2023-10-31
6801,6592,47,2160,4,Muito satisfeito com a compra.,2023-03-31
6802,1897,36,2055,3,"Produto ok, dentro do esperado.",2023-06-15
6803,1320,170,47,5,"Produto excelente, chegou antes do prazo!",2023-09-18
6804,9904,36,2152,5,Muito satisfeito com a compra.,2023-12-24
6805,986,188,2476,3,"Produto ok, dentro do esperado.",2023-04-19
6806,11039,113,1258,5,Superou minhas expectativas!,2023-09-14
6807,3236,168,2052,1,Veio diferente do anunciado.,2023-07-30
6808,8346,128,1708,4,"Qualidade ótima, recomendo.",2024-05-21
6809,2258,179,2111,5,Entrega rápida e produto conforme descrito.,2024-09-22
6810,9075,126,893,3,"Entrega no prazo, produto regular.",2023-04-07
6811,6923,44,2390,2,"Não recomendo, péssima experiência.",2024-08-25
6812,641,189,2418,5,,2024-11-19
6813,9135,93,1465,5,"Qualidade ótima, recomendo.",2023-02-20
6814,8186,126,1419,3,,2023-02-19
6815,3032,50,288,5,,2023-08-29
6816,9643,55,2506,3,,2023-04-25
6817,4315,172,1905,4,Superou minhas expectativas!,2023-08-01
6818,12646,100,209,1,Produto veio com defeito.,2024-08-27
6819,11776,4,1638,1,Demorou muito para chegar.,2024-07-21
6820,1080,94,1806,4,Muito satisfeito com a compra.,2024-08-05
6821,8894,92,623,4,Entrega rápida e produto conforme descrito.,2023-08-12
6822,10688,147,471,1,"Não recomendo, péssima experiência.",2024-11-03
6823,2712,64,1701,1,Qualidade abaixo do esperado.,2023-07-07
6824,14570,159,1862,2,Qualidade abaixo do esperado.,2023-06-25
6825,6889,109,497,3,,2023-11-28
6826,9438,163,1046,1,Veio diferente do anunciado.,2024-09-14
6827,7961,163,1434,5,Entrega rápida e produto conforme descrito.,2024-01-29
6828,11538,128,753,1,Veio diferente do anunciado.,2024-01-11
6829,6988,88,2741,4,"Qualidade ótima, recomendo.",2024-11-27
6830,4466,90,2685,5,"Qualidade ótima, recomendo.",2023-11-07
6831,1774,45,431,4,Muito satisfeito com a compra.,2024-08-03
6832,9399,98,465,5,"Qualidade ótima, recomendo.",2024-02-19
6833,11944,107,1820,5,,2024-07-25
6834,202,13,1210,4,,2024-11-25
6835,4680,22,2717,4,Entrega rápida e produto conforme descrito.,2023-11-18
6836,14841,6,1212,1,Demorou muito para chegar.,2023-06-10
6837,11725,133,2610,4,Entrega rápida e produto conforme descrito.,2024-01-31
6838,13833,143,2134,5,,2024-01-25
6839,11700,110,1602,2,,2024-09-02
6840,7031,139,491,1,"Não recomendo, péssima experiência.",2023-03-14
6841,3711,82,1076,5,"Qualidade ótima, recomendo.",2024-08-06
6842,8259,162,2229,2,Veio diferente do anunciado.,2024-11-02
6843,13615,78,2301,4,Entrega rápida e produto conforme descrito.,2024-09-20
6844,13380,134,2912,4,,2024-09-09
6845,4179,50,1698,1,Qualidade abaixo do esperado.,2023-12-14
6846,1762,160,1699,3,"Produto ok, dentro do esperado.",2023-04-09
6847,10710,68,2888,5,"Qualidade ótima, recomendo.",2024-12-30
6848,1486,30,520,3,"Entrega no prazo, produto regular.",2024-12-31
6849,7545,199,1926,3,,2023-06-18
6850,6460,177,1867,5,,2023-05-29
6851,5221,79,492,1,Qualidade abaixo do esperado.,2023-05-11
6852,3638,158,1645,1,Produto veio com defeito.,2024-02-09
6853,9158,45,1029,1,Demorou muito para chegar.,2024-09-04
6854,5131,101,2300,2,Demorou muito para chegar.,2023-04-28
6855,163,34,1249,3,,2024-11-22
6856,11510,59,2967,5,Entrega rápida e produto conforme descrito.,2024-04-24
6857,15000,96,2362,5,"Produto excelente, chegou antes do prazo!",2024-12-31
6858,4982,154,2456,3,"Entrega no prazo, produto regular.",2023-07-26
6859,174,89,894,5,,2023-12-16
6860,13269,82,845,5,"Qualidade ótima, recomendo.",2024-12-22
6861,5733,174,1283,4,Muito satisfeito com a compra.,2024-07-06
6862,12947,159,2360,2,Qualidade abaixo do esperado.,2023-12-07
6863,12848,117,1492,5,"Qualidade ótima, recomendo.",2023-09-13
6864,13057,185,2529,3,,2023-07-17
6865,8755,184,293,1,Qualidade abaixo do esperado.,2024-02-18
6866,12325,76,901,3,,2023-06-27
6867,5124,56,463,3,"Nada de especial, mas funciona.",2024-05-24
6868,6561,104,1894,5,,2023-04-08
6869,14192,27,785,4,"Qualidade ótima, recomendo.",2024-01-13
6870,8144,16,38,5,"Produto excelente, chegou antes do prazo!",2023-07-21
6871,13546,99,2211,5,,2024-11-07
6872,3849,124,125,4,Muito satisfeito com a compra.,2023-10-26
6873,10305,159,1955,2,,2024-01-08
6874,7596,5,1041,5,Entrega rápida e produto conforme descrito.,2024-01-04
6875,9375,181,573,5,Superou minhas expectativas!,2023-12-05
6876,6872,99,1440,3,"Produto ok, dentro do esperado.",2023-11-25
6877,92,200,424,3,"Produto ok, dentro do esperado.",2023-12-20
6878,11873,105,738,4,"Qualidade ótima, recomendo.",2024-04-05
6879,14370,183,1495,2,,2023-07-22
6880,3984,110,1626,3,,2024-07-05
6881,6683,111,7,4,"Produto excelente, chegou antes do prazo!",2024-05-09
6882,3299,23,108,3,"Entrega no prazo, produto regular.",2024-12-21
6883,12777,65,2588,3,,2024-08-05
6884,14376,81,753,5,Muito satisfeito com a compra.,2024-01-15
6885,467,47,2392,5,"Qualidade ótima, recomendo.",2024-12-25
6886,811,71,1935,5,Muito satisfeito com a compra.,2023-12-09
6887,13312,164,2193,3,,2023-08-12
6888,14488,188,158,4,,2024-09-24
6889,10641,25,2988,4,,2024-12-05
6890,371,177,2571,5,"Qualidade ótima, recomendo.",2024-05-11
6891,3850,148,58,5,Entrega rápida e produto conforme descrito.,2023-12-31
6892,8562,37,2264,4,"Qualidade ótima, recomendo.",2024-05-19
6893,2280,150,661,5,"Qualidade ótima, recomendo.",2024-08-09
6894,4100,87,1165,5,"Qualidade ótima, recomendo.",2024-01-15
6895,9507,200,565,2,Veio diferente do anunciado.,2023-12-13
6896,2466,75,2685,4,Entrega rápida e produto conforme descrito.,2024-09-11
6897,3598,170,2812,5,"Produto excelente, chegou antes do prazo!",2023-12-19
6898,1256,90,2835,5,"Produto excelente, chegou antes do prazo!",2024-03-13
6899,9953,78,872,4,"Produto excelente, chegou antes do prazo!",2023-11-20
6900,7115,7,1550,5,"Qualidade ótima, recomendo.",2023-11-27
6901,2591,29,2608,4,Muito satisfeito com a compra.,2023-12-01
6902,7873,112,159,5,"Produto excelente, chegou antes do prazo!",2023-12-31
6903,722,128,770,5,"Qualidade ótima, recomendo.",2023-03-01
6904,6774,32,1212,5,Superou minhas expectativas!,2023-05-18
6905,9482,8,1240,4,"Produto excelente, chegou antes do prazo!",2024-06-20
6906,6075,76,2433,4,,2023-04-29
6907,7638,62,2040,2,Demorou muito para chegar.,2023-06-15
6908,11484,45,591,4,"Qualidade ótima, recomendo.",2024-08-20
6909,5723,84,921,5,"Produto excelente, chegou antes do prazo!",2024-08-28
6910,6394,170,304,5,"Qualidade ótima, recomendo.",2023-03-16
6911,13559,38,2705,3,,2023-10-31
6912,4730,155,339,2,Produto veio com defeito.,2024-01-26
6913,12868,197,198,1,Veio diferente do anunciado.,2024-04-12
6914,2348,132,400,4,Superou minhas expectativas!,2024-01-20
6915,5804,195,441,3,"Produto ok, dentro do esperado.",2023-04-03
6916,5699,69,1375,5,,2024-07-11
6917,36,8,625,2,Produto veio com defeito.,2023-07-11
6918,3211,69,941,3,"Nada de especial, mas funciona.",2024-01-19
6919,6449,150,1691,1,"Não recomendo, péssima experiência.",2023-09-04
6920,5145,161,2521,1,"Não recomendo, péssima experiência.",2023-05-10
6921,162,148,2472,5,Entrega rápida e produto conforme descrito.,2023-12-05
6922,8904,51,1960,4,Superou minhas expectativas!,2023-02-19
6923,13709,11,25,1,Produto veio com defeito.,2024-04-01
6924,4393,56,1073,2,Qualidade abaixo do esperado.,2023-07-31
6925,8959,50,1505,4,Entrega rápida e produto conforme descrito.,2024-09-01
6926,10059,190,2181,1,,2023-05-05
6927,8988,156,2273,4,"Produto excelente, chegou antes do prazo!",2023-03-05
6928,5719,172,1908,5,Entrega rápida e produto conforme descrito.,2024-03-25
6929,14889,129,892,2,Veio diferente do anunciado.,2024-10-05
6930,10606,75,607,2,"Não recomendo, péssima experiência.",2023-10-19
6931,10797,21,565,5,"Produto excelente, chegou antes do prazo!",2023-08-06
6932,1044,123,2029,5,Entrega rápida e produto conforme descrito.,2024-06-16
6933,7059,7,2179,5,Entrega rápida e produto conforme descrito.,2024-11-20
6934,492,51,3,4,Muito satisfeito com a compra.,2024-10-08
6935,7391,73,274,5,Superou minhas expectativas!,2023-12-22
6936,9219,167,2076,5,,2024-09-06
6937,4228,47,567,3,"Nada de especial, mas funciona.",2023-07-08
6938,736,185,1745,2,,2024-01-03
6939,7463,91,2580,5,Muito satisfeito com a compra.,2024-06-09
6940,14612,41,1908,5,Muito satisfeito com a compra.,2024-04-29
6941,14713,110,641,4,,2024-03-31
6942,5669,127,1209,1,,2024-10-20
6943,982,153,1980,4,Muito satisfeito com a compra.,2023-03-28
6944,14197,95,1557,1,Qualidade abaixo do esperado.,2024-09-15
6945,12346,69,1633,2,Veio diferente do anunciado.,2024-01-04
6946,2340,153,2208,5,,2023-07-24
6947,9894,168,1800,4,,2023-05-04
6948,5232,83,421,4,Muito satisfeito com a compra.,2023-11-24
6949,7101,82,368,1,,2023-03-04
6950,12187,82,1099,5,Entrega rápida e produto conforme descrito.,2023-10-17
6951,7397,171,55,5,"Produto excelente, chegou antes do prazo!",2023-05-27
6952,4840,145,1301,4,Entrega rápida e produto conforme descrito.,2023-09-05
6953,5785,101,2814,1,Demorou muito para chegar.,2024-12-15
6954,6382,110,1827,4,Superou minhas expectativas!,2024-06-03
6955,6827,100,721,4,"Produto excelente, chegou antes do prazo!",2024-03-31
6956,10791,140,1361,5,Superou minhas expectativas!,2024-01-15
6957,12904,188,2921,2,Veio diferente do anunciado.,2023-09-18
6958,8670,124,2475,2,Veio diferente do anunciado.,2023-07-07
6959,540,80,2865,5,"Qualidade ótima, recomendo.",2024-12-19
6960,11012,59,864,5,Muito satisfeito com a compra.,2024-01-04
6961,10832,176,2301,5,"Qualidade ótima, recomendo.",2023-12-12
6962,3837,63,2573,3,"Nada de especial, mas funciona.",2023-03-29
6963,6965,91,1545,1,,2024-10-18
6964,13129,18,2777,5,,2023-11-14
6965,13949,22,294,3,,2024-09-17
6966,9976,65,19,3,"Produto ok, dentro do esperado.",2023-09-11
6967,12216,84,1529,1,Demorou muito para chegar.,2023-09-13
6968,9830,131,2214,4,,2024-04-03
6969,6528,142,2378,4,Superou minhas expectativas!,2024-07-25
6970,2824,140,2166,3,,2023-10-22
6971,325,32,2099,5,"Produto excelente, chegou antes do prazo!",2024-06-01
6972,6939,82,1813,3,"Nada de especial, mas funciona.",2023-12-22
6973,2032,92,1018,4,Superou minhas expectativas!,2023-09-15
6974,6472,151,1570,4,Muito satisfeito com a compra.,2023-11-30
6975,12846,143,125,4,,2024-09-24
6976,6646,15,1462,4,Muito satisfeito com a compra.,2024-07-15
6977,4767,178,2992,4,Superou minhas expectativas!,2023-03-15
6978,1283,35,914,5,"Qualidade ótima, recomendo.",2024-04-17
6979,3655,137,1860,4,"Qualidade ótima, recomendo.",2023-12-06
6980,6004,147,2818,4,"Qualidade ótima, recomendo.",2023-11-12
6981,6216,161,853,5,"Produto excelente, chegou antes do prazo!",2024-01-05
6982,1357,146,2361,5,,2024-12-31
6983,660,134,2176,4,Muito satisfeito com a compra.,2024-07-19
6984,8044,34,1154,4,"Produto excelente, chegou antes do prazo!",2023-12-26
6985,12818,136,2041,5,"Produto excelente, chegou antes do prazo!",2023-09-09
6986,3662,27,2873,3,"Produto ok, dentro do esperado.",2023-12-31
6987,3395,124,1741,3,"Nada de especial, mas funciona.",2023-05-03
6988,11519,111,2623,5,,2024-11-24
6989,3196,76,1034,3,"Nada de especial, mas funciona.",2023-12-29
6990,5227,2,2644,5,,2024-09-12
6991,12699,197,2358,3,"Nada de especial, mas funciona.",2024-12-10
6992,1017,189,215,4,Entrega rápida e produto conforme descrito.,2023-06-17
6993,10164,79,18,1,Veio diferente do anunciado.,2024-03-27
6994,8335,145,621,5,Superou minhas expectativas!,2024-10-04
6995,11082,14,358,5,"Produto excelente, chegou antes do prazo!",2023-05-11
6996,11281,188,365,1,Produto veio com defeito.,2024-04-25
6997,7006,174,92,5,Entrega rápida e produto conforme descrito.,2024-05-12
6998,7373,41,261,5,"Qualidade ótima, recomendo.",2023-08-02
6999,10117,39,2074,5,"Qualidade ótima, recomendo.",2024-01-10
7000,1866,51,57,3,"Entrega no prazo, produto regular.",2024-08-04
7001,8912,55,1807,5,Superou minhas expectativas!,2024-01-20
7002,6312,162,39,1,"Não recomendo, péssima experiência.",2023-11-10
7003,1120,161,2302,2,Veio diferente do anunciado.,2023-05-07
7004,2930,102,1696,1,Veio diferente do anunciado.,2024-06-29
7005,2278,35,1114,4,,2024-01-04
7006,2621,106,2856,5,Muito satisfeito com a compra.,2023-05-09
7007,2619,178,46,2,Produto veio com defeito.,2024-08-13
7008,515,35,1907,4,Muito satisfeito com a compra.,2024-07-28
7009,13772,159,872,3,"Produto ok, dentro do esperado.",2023-12-15
7010,3005,157,1973,1,Demorou muito para chegar.,2023-08-29
7011,12532,156,2913,5,,2023-05-28
7012,940,166,2688,5,,2024-10-23
7013,3909,54,2867,3,"Entrega no prazo, produto regular.",2024-12-29
7014,9356,106,298,4,"Produto excelente, chegou antes do prazo!",2024-12-29
7015,7331,102,725,4,"Produto excelente, chegou antes do prazo!",2024-11-08
7016,5001,122,2869,5,,2023-06-03
7017,758,110,1771,5,Superou minhas expectativas!,2023-01-07
7018,10668,184,2041,3,,2024-09-19
7019,14624,22,1265,5,"Produto excelente, chegou antes do prazo!",2024-06-28
7020,296,31,526,5,,2024-05-08
7021,13501,103,2390,2,Demorou muito para chegar.,2023-03-14
7022,4608,52,1640,2,"Não recomendo, péssima experiência.",2024-11-02
7023,9383,93,784,5,Entrega rápida e produto conforme descrito.,2024-09-28
7024,11872,120,918,4,Muito satisfeito com a compra.,2023-02-21
7025,13178,139,260,4,Muito satisfeito com a compra.,2024-07-20
7026,14355,60,2696,2,Demorou muito para chegar.,2023-08-09
7027,10966,194,769,1,Produto veio com defeito.,2023-08-21
7028,4658,123,2049,5,"Qualidade ótima, recomendo.",2023-05-08
7029,12591,128,1544,5,Superou minhas expectativas!,2023-12-21
7030,12918,123,2439,1,Produto veio com defeito.,2023-12-26
7031,2374,196,510,4,"Qualidade ótima, recomendo.",2023-07-29
7032,3089,18,2176,5,,2023-09-27
7033,10148,36,2162,2,,2024-06-08
7034,1779,106,2591,2,Veio diferente do anunciado.,2023-03-19
7035,12824,50,31,4,Entrega rápida e produto conforme descrito.,2023-09-19
7036,4770,176,2047,5,,2023-05-16
7037,2679,21,2581,4,Entrega rápida e produto conforme descrito.,2023-03-19
7038,11042,116,2387,2,Veio diferente do anunciado.,2023-12-14
7039,14273,119,1650,5,"Produto excelente, chegou antes do prazo!",2023-12-11
7040,254,139,2298,5,"Qualidade ótima, recomendo.",2023-12-26
7041,10386,117,2275,3,,2023-11-28
7042,2369,152,2001,5,,2024-01-26
7043,9130,54,1362,2,Demorou muito para chegar.,2023-05-15
7044,13740,177,2236,1,"Não recomendo, péssima experiência.",2023-12-31
7045,12126,1,2113,4,"Qualidade ótima, recomendo.",2023-08-05
7046,6970,54,2401,4,Muito satisfeito com a compra.,2023-04-04
7047,1892,198,114,5,,2023-03-30
7048,10844,101,1267,4,,2023-03-22
7049,4568,187,2553,2,,2024-09-29
7050,5792,38,1810,5,Muito satisfeito com a compra.,2024-10-11
7051,12707,90,603,4,Muito satisfeito com a compra.,2024-06-04
7052,9973,11,2441,4,"Qualidade ótima, recomendo.",2023-02-25
7053,6861,108,2525,3,"Nada de especial, mas funciona.",2024-04-15
7054,1226,144,2999,2,"Não recomendo, péssima experiência.",2024-03-21
7055,8589,84,2687,1,Produto veio com defeito.,2023-09-14
7056,4473,61,2574,4,"Qualidade ótima, recomendo.",2023-01-29
7057,5187,183,505,5,"Qualidade ótima, recomendo.",2023-02-21
7058,9586,59,1746,5,Entrega rápida e produto conforme descrito.,2024-12-07
7059,6668,119,2635,5,Superou minhas expectativas!,2023-12-11
7060,1612,166,880,5,"Produto excelente, chegou antes do prazo!",2024-12-25
7061,8413,32,2997,1,Produto veio com defeito.,2024-01-20
7062,14651,100,2933,3,"Nada de especial, mas funciona.",2023-10-23
7063,13826,168,1927,4,Muito satisfeito com a compra.,2024-03-17
7064,9722,103,977,2,,2024-05-29
7065,7291,38,2410,5,Muito satisfeito com a compra.,2023-11-25
7066,1925,2,563,3,"Entrega no prazo, produto regular.",2024-02-27
7067,10049,68,2221,2,Demorou muito para chegar.,2023-07-14
7068,1857,125,1459,5,,2024-08-07
7069,7086,149,2313,4,"Qualidade ótima, recomendo.",2023-08-07
7070,2995,107,1892,5,Entrega rápida e produto conforme descrito.,2024-08-20
7071,2127,184,999,2,Veio diferente do anunciado.,2024-12-13
7072,6364,143,2705,4,"Qualidade ótima, recomendo.",2024-03-25
7073,7839,158,1212,5,Superou minhas expectativas!,2024-12-30
7074,10162,182,2554,5,Muito satisfeito com a compra.,2023-11-28
7075,14890,5,1317,5,Muito satisfeito com a compra.,2024-11-30
7076,10865,82,2488,3,"Nada de especial, mas funciona.",2023-06-13
7077,13429,194,2195,5,Superou minhas expectativas!,2023-04-23
7078,10843,69,1662,5,"Qualidade ótima, recomendo.",2023-03-17
7079,3785,173,1631,5,"Qualidade ótima, recomendo.",2024-01-05
7080,610,195,1772,4,Muito satisfeito com a compra.,2024-11-23
7081,3456,149,1781,3,"Produto ok, dentro do esperado.",2023-03-21
7082,11308,149,2347,4,Superou minhas expectativas!,2023-11-18
7083,6948,71,10,5,"Qualidade ótima, recomendo.",2023-07-25
7084,7503,170,2012,5,,2023-09-05
7085,4303,110,1593,3,"Entrega no prazo, produto regular.",2023-06-12
7086,11981,89,61,3,"Nada de especial, mas funciona.",2023-09-03
7087,7093,114,1202,1,Produto veio com defeito.,2024-12-27
7088,13476,48,252,4,"Qualidade ótima, recomendo.",2024-03-27
7089,2033,157,318,2,Veio diferente do anunciado.,2024-08-26
7090,3555,27,706,3,,2024-09-12
7091,11442,118,2159,2,"Não recomendo, péssima experiência.",2023-11-18
