id,pedido_id,cliente_id,categoria_problema,data_abertura,data_resolucao,status
3480,1391,1594,defeito,2023-09-28,2023-10-08,resolvido
3481,2331,235,dúvida,2024-05-29,2024-06-06,resolvido
3482,10316,2387,cobrança,2024-10-25,2024-11-03,resolvido
3483,13181,1448,cobrança,2024-02-09,,aberto
3484,5041,1559,defeito,2023-11-28,,escalado
3485,8881,1244,atraso,2023-10-26,2023-11-04,resolvido
3486,4158,178,atraso,2023-02-08,2023-02-27,resolvido
3487,4352,2012,cobrança,2023-04-09,2023-04-16,resolvido
3488,46,2426,atraso,2023-02-21,2023-02-28,resolvido
3489,755,1058,troca,2024-03-06,2024-03-16,resolvido
3490,4497,2405,defeito,2024-01-16,,escalado
3491,8238,2939,cobrança,2023-07-26,2023-07-29,resolvido
3492,6372,2184,troca,2024-06-22,2024-06-25,resolvido
3493,8543,818,troca,2023-12-18,,aberto
3494,7758,2455,defeito,2024-04-20,,escalado
3495,890,1393,cobrança,2024-06-20,2024-06-26,resolvido
3496,8000,221,dúvida,2023-05-29,,escalado
3497,13172,1624,atraso,2023-01-26,,escalado
3498,8927,2238,dúvida,2023-03-14,,escalado
3499,14294,1917,troca,2024-06-18,2024-06-21,resolvido
3500,9601,1658,cobrança,2023-02-19,2023-02-23,resolvido
3501,10801,1722,defeito,2023-11-22,,aberto
3502,1071,1583,dúvida,2023-11-24,,aberto
3503,12444,1333,dúvida,2024-06-07,,escalado
3504,5059,435,atraso,2024-06-26,2024-07-04,resolvido
3505,5238,889,atraso,2024-05-04,2024-05-24,resolvido
3506,10761,2187,cobrança,2023-04-30,,aberto
3507,8072,2388,atraso,2024-09-15,2024-09-21,resolvido
3508,12216,1529,atraso,2023-10-07,,escalado
3509,1584,1003,cobrança,2023-12-03,2023-12-11,resolvido
3510,1970,2934,troca,2024-11-16,,aberto
3511,10198,2668,cobrança,2023-11-14,2023-11-23,resolvido
3512,9126,955,dúvida,2023-11-10,2023-11-17,resolvido
3513,11027,1476,dúvida,2024-06-13,,aberto
3514,14675,1598,troca,2024-09-23,2024-09-24,resolvido
3515,1351,2670,dúvida,2024-04-07,2024-04-17,resolvido
3516,6830,2584,dúvida,2024-12-28,2025-01-04,resolvido
3517,8943,749,atraso,2024-02-06,,aberto
3518,9851,941,atraso,2023-06-06,,escalado
3519,8623,1853,cobrança,2023-04-17,,aberto
3520,12277,2591,dúvida,2023-03-13,2023-03-23,resolvido
3521,1975,2071,dúvida,2024-12-02,,escalado
3522,2185,2486,atraso,2023-02-10,2023-02-19,resolvido
3523,4853,314,atraso,2024-01-28,,escalado
3524,2257,1072,troca,2024-07-27,2024-07-30,resolvido
3525,3321,2700,dúvida,2024-04-26,2024-05-05,resolvido
3526,14740,1703,dúvida,2023-01-10,,escalado
3527,12551,2247,cobrança,2023-06-21,,escalado
3528,1152,1658,defeito,2023-12-18,,aberto
3529,10771,264,atraso,2023-10-03,2023-10-23,resolvido
3530,2426,2080,dúvida,2024-05-04,2024-05-12,resolvido
3531,14869,684,defeito,2023-12-02,2023-12-04,resolvido
3532,11511,1688,atraso,2023-11-28,,aberto
3533,6215,1024,dúvida,2023-05-15,2023-05-24,resolvido
3534,6506,1704,troca,2024-08-20,2024-08-26,resolvido
3535,7561,301,troca,2023-05-20,2023-05-28,resolvido
3536,10653,2909,troca,2023-01-31,2023-02-01,resolvido
3537,3909,2867,troca,2024-12-29,,aberto
3538,181,2321,dúvida,2023-06-21,2023-06-22,resolvido
3539,1011,1871,troca,2024-06-25,2024-06-28,resolvido
3540,4793,1015,defeito,2024-09-16,2024-09-25,resolvido
3541,6187,2354,cobrança,2024-12-17,,escalado
3542,9770,794,cobrança,2023-07-02,2023-07-10,resolvido
3543,4123,3000,cobrança,2024-02-15,2024-02-16,resolvido
3544,4506,2535,dúvida,2023-07-14,2023-07-17,resolvido
3545,14838,936,atraso,2023-07-20,2023-07-27,resolvido
3546,110,1226,cobrança,2023-09-28,2023-10-07,resolvido
3547,3907,1177,atraso,2023-12-22,2024-01-06,resolvido
3548,1324,629,troca,2024-11-23,2024-11-27,resolvido
3549,658,2954,defeito,2024-09-13,2024-09-15,resolvido
3550,9099,905,dúvida,2024-10-24,,aberto
3551,10032,2089,atraso,2024-08-14,2024-08-28,resolvido
3552,1539,711,troca,2023-12-08,2023-12-10,resolvido
3553,5148,846,dúvida,2023-12-03,2023-12-09,resolvido
3554,12145,1572,troca,2024-02-18,2024-02-20,resolvido
3555,2958,2767,defeito,2023-11-07,,escalado
3556,13644,2607,defeito,2023-11-12,2023-11-22,resolvido
3557,10397,2461,troca,2024-05-16,,aberto
3558,11845,2907,atraso,2024-09-29,2024-10-09,resolvido
3559,8823,1330,troca,2024-03-14,2024-03-15,resolvido
3560,6761,1607,atraso,2024-09-28,2024-10-15,resolvido
3561,12957,998,dúvida,2023-11-22,2023-11-25,resolvido
3562,517,428,dúvida,2024-11-23,2024-12-02,resolvido
3563,4135,1240,troca,2023-01-31,,escalado
3564,5160,624,troca,2023-05-16,2023-05-25,resolvido
3565,14216,2641,defeito,2024-10-28,2024-11-04,resolvido
3566,5393,2598,troca,2024-09-01,,escalado
3567,953,2680,atraso,2024-08-25,2024-08-30,resolvido
3568,8145,861,atraso,2023-12-15,,escalado
3569,12206,947,dúvida,2023-09-02,,aberto
3570,11700,1602,troca,2024-09-04,2024-09-11,resolvido
3571,10637,1616,atraso,2023-11-20,,aberto
3572,473,21,cobrança,2024-01-24,,aberto
3573,3522,862,troca,2023-07-20,,aberto
3574,12824,31,dúvida,2023-09-20,,escalado
3575,8650,964,atraso,2023-06-12,2023-06-17,resolvido
3576,12895,2151,dúvida,2023-02-18,2023-02-23,resolvido
3577,452,159,troca,2024-08-14,,aberto
3578,9011,665,troca,2024-11-05,,aberto
3579,11683,148,defeito,2023-06-06,2023-06-07,resolvido
3580,13361,2938,troca,2023-04-18,2023-04-20,resolvido
3581,2512,1003,troca,2024-03-18,2024-03-27,resolvido
3582,1052,1112,troca,2024-02-08,2024-02-16,resolvido
3583,10554,2162,atraso,2023-05-12,2023-05-22,resolvido
3584,4966,2854,cobrança,2023-04-07,,aberto
3585,7204,2218,defeito,2023-02-01,2023-02-09,resolvido
3586,159,2326,dúvida,2023-12-11,2023-12-13,resolvido
3587,3033,772,cobrança,2024-11-07,,escalado
3588,10678,2689,dúvida,2024-05-27,,escalado
3589,574,475,cobrança,2024-06-23,2024-06-29,resolvido
3590,14531,2243,defeito,2024-04-28,,aberto
3591,11972,2502,atraso,2023-10-17,2023-10-23,resolvido
3592,8969,1408,troca,2023-09-04,,escalado
3593,6048,655,cobrança,2024-01-03,2024-01-08,resolvido
3594,12317,2896,dúvida,2024-05-16,,escalado
3595,7075,1158,dúvida,2023-06-05,2023-06-09,resolvido
3596,2621,2856,dúvida,2023-04-13,2023-04-21,resolvido
3597,13388,256,atraso,2024-09-14,2024-09-25,resolvido
3598,12960,335,atraso,2023-10-21,2023-11-02,resolvido
3599,14709,2622,cobrança,2024-08-10,2024-08-17,resolvido
3600,2289,1443,defeito,2023-01-26,,escalado
3601,12570,2131,defeito,2024-11-08,,escalado
3602,14729,2178,troca,2023-02-11,,escalado
3603,11281,365,troca,2024-03-30,2024-04-05,resolvido
3604,14192,785,atraso,2023-12-12,2023-12-23,resolvido
3605,13459,302,defeito,2024-09-26,,escalado
3606,14733,1899,dúvida,2024-03-20,2024-03-27,resolvido
3607,4539,871,atraso,2023-10-05,2023-10-18,resolvido
3608,9939,1687,atraso,2024-12-30,2025-01-06,resolvido
3609,13738,2501,cobrança,2024-08-02,2024-08-06,resolvido
3610,1327,127,troca,2024-08-30,2024-09-08,resolvido
3611,5948,2982,atraso,2023-05-01,2023-05-08,resolvido
3612,8887,949,dúvida,2023-05-07,2023-05-12,resolvido
3613,7246,1683,defeito,2023-04-30,,escalado
3614,7438,1333,defeito,2023-11-07,2023-11-16,resolvido
3615,11217,2046,troca,2023-11-13,,escalado
3616,2497,507,troca,2023-11-02,,escalado
3617,12252,2972,atraso,2023-01-27,2023-02-01,resolvido
3618,3844,1273,atraso,2023-05-16,2023-05-31,resolvido
3619,11695,2068,defeito,2024-07-29,2024-08-03,resolvido
3620,13222,2768,defeito,2024-01-06,,escalado
3621,13732,573,atraso,2024-05-21,2024-06-05,resolvido
3622,4621,75,defeito,2023-10-25,2023-11-02,resolvido
3623,11510,2967,defeito,2024-05-06,,aberto
3624,1409,2278,atraso,2024-09-04,2024-09-19,resolvido
3625,765,2891,dúvida,2024-04-02,2024-04-06,resolvido
3626,10727,735,dúvida,2024-02-02,,aberto
3627,6863,988,defeito,2023-07-12,2023-07-21,resolvido
3628,8406,8,atraso,2023-08-03,,escalado
3629,8977,1978,cobrança,2023-09-09,2023-09-11,resolvido
3630,5353,1972,dúvida,2023-07-31,2023-08-01,resolvido
3631,8176,2659,cobrança,2024-08-28,,escalado
3632,4644,2446,atraso,2023-12-24,,escalado
3633,3523,1170,troca,2024-09-08,2024-09-17,resolvido
3634,3267,1368,defeito,2024-05-13,,escalado
3635,14759,1964,dúvida,2023-12-16,,escalado
3636,11419,81,atraso,2024-05-29,,escalado
3637,1117,678,defeito,2023-12-13,2023-12-23,resolvido
3638,1396,856,atraso,2024-06-13,2024-06-22,resolvido
3639,6875,2853,troca,2023-04-04,2023-04-13,resolvido
3640,8929,914,defeito,2023-01-27,,aberto
3641,14983,1900,atraso,2023-12-01,,escalado
3642,7553,2285,dúvida,2023-05-13,2023-05-21,resolvido
3643,12107,436,atraso,2023-04-25,,aberto
3644,7625,2654,troca,2023-11-27,,escalado
3645,14504,387,dúvida,2024-10-21,,escalado
3646,4664,409,atraso,2023-12-13,2023-12-23,resolvido
3647,6235,680,atraso,2023-05-22,2023-05-28,resolvido
3648,4996,2260,troca,2024-01-14,2024-01-19,resolvido
3649,13261,2561,dúvida,2023-12-25,2023-12-27,resolvido
3650,4017,2638,atraso,2024-04-20,,escalado
3651,3789,2619,dúvida,2023-03-13,2023-03-16,resolvido
3652,10575,1950,troca,2023-11-16,,escalado
3653,8252,127,cobrança,2023-11-09,2023-11-10,resolvido
3654,11891,1174,dúvida,2023-11-28,2023-12-06,resolvido
3655,11338,2460,cobrança,2023-12-08,2023-12-17,resolvido
3656,1343,1800,atraso,2023-05-26,,escalado
3657,11486,1664,defeito,2024-09-02,2024-09-03,resolvido
3658,12311,1739,dúvida,2024-01-21,2024-01-30,resolvido
3659,6078,2544,defeito,2024-11-11,2024-11-16,resolvido
3660,7905,897,defeito,2024-01-13,,aberto
3661,1340,1965,atraso,2023-10-03,,aberto
3662,10906,2455,defeito,2023-12-15,2023-12-18,resolvido
3663,2886,2881,atraso,2023-03-19,2023-04-06,resolvido
3664,7174,2601,troca,2024-04-12,,aberto
3665,4108,2210,cobrança,2023-10-24,,aberto
3666,11597,230,atraso,2023-06-03,2023-06-10,resolvido
3667,11646,1445,dúvida,2023-03-10,2023-03-19,resolvido
3668,11249,2672,dúvida,2024-06-26,2024-07-01,resolvido
3669,7341,8,dúvida,2024-05-27,2024-06-05,resolvido
3670,12835,346,defeito,2023-06-04,,aberto
3671,146,1640,defeito,2023-12-02,2023-12-08,resolvido
3672,2587,1352,dúvida,2024-10-24,2024-10-29,resolvido
3673,13324,938,dúvida,2023-05-01,,escalado
3674,10206,420,cobrança,2023-11-17,,escalado
3675,3071,2134,atraso,2024-06-16,,aberto
3676,10890,2341,defeito,2024-08-23,2024-08-26,resolvido
3677,8310,2438,dúvida,2023-08-11,,aberto
3678,7828,1778,dúvida,2023-05-24,2023-05-25,resolvido
3679,12378,2460,troca,2024-05-16,2024-05-21,resolvido
3680,14298,619,dúvida,2023-04-23,2023-04-29,resolvido
3681,7748,2400,troca,2024-05-28,2024-05-29,resolvido
3682,2454,2731,atraso,2024-03-13,2024-03-25,resolvido
3683,14905,19,defeito,2023-12-05,2023-12-14,resolvido
3684,3975,2435,dúvida,2024-09-26,2024-09-30,resolvido
3685,3835,711,atraso,2024-01-30,,aberto
3686,666,1982,cobrança,2023-12-02,2023-12-04,resolvido
3687,1963,2624,dúvida,2023-08-27,2023-09-01,resolvido
3688,175,2346,dúvida,2023-11-10,,aberto
3689,1112,638,troca,2023-09-29,,escalado
3690,12926,737,dúvida,2023-11-23,2023-11-29,resolvido
3691,7239,1702,atraso,2024-10-24,,escalado
3692,8624,2208,cobrança,2023-07-17,2023-07-26,resolvido
3693,6953,409,troca,2023-04-14,2023-04-24,resolvido
3694,8609,1359,cobrança,2024-11-28,2024-12-05,resolvido
3695,6634,130,troca,2023-06-02,2023-06-12,resolvido
3696,4679,1645,defeito,2023-11-26,,escalado
3697,10601,1228,defeito,2024-11-05,2024-11-13,resolvido
3698,2184,1853,atraso,2024-09-01,2024-09-14,resolvido
3699,52,2165,dúvida,2024-03-31,2024-04-05,resolvido
3700,4132,1568,cobrança,2024-03-11,,aberto
3701,901,257,cobrança,2023-10-31,,escalado
3702,5133,1374,atraso,2024-12-30,2025-01-12,resolvido
3703,6200,1315,defeito,2023-09-12,2023-09-21,resolvido
3704,10080,358,defeito,2023-08-27,,aberto
3705,3900,528,atraso,2024-10-10,2024-10-30,resolvido
3706,9197,2398,defeito,2024-01-14,2024-01-22,resolvido
3707,7467,1385,cobrança,2024-08-13,2024-08-23,resolvido
3708,680,693,cobrança,2023-09-11,2023-09-16,resolvido
3709,5587,697,cobrança,2023-09-17,,aberto
3710,3172,1629,troca,2023-11-29,2023-12-07,resolvido
3711,12801,466,defeito,2023-03-24,2023-03-25,resolvido
3712,12232,2933,defeito,2024-05-14,2024-05-16,resolvido
3713,8069,1751,atraso,2023-03-28,,escalado
3714,1188,1463,defeito,2024-01-18,2024-01-22,resolvido
3715,9608,2683,cobrança,2024-06-15,2024-06-18,resolvido
3716,9170,1046,atraso,2024-04-19,2024-04-26,resolvido
3717,319,1618,cobrança,2023-03-11,2023-03-12,resolvido
3718,14476,2835,atraso,2023-09-23,2023-10-06,resolvido
3719,10758,2044,defeito,2023-01-23,2023-01-26,resolvido
3720,662,2784,atraso,2023-06-30,2023-07-18,resolvido
3721,10177,923,defeito,2024-05-21,2024-05-28,resolvido
3722,9207,1495,dúvida,2023-07-02,,escalado
3723,14936,515,atraso,2024-12-04,2024-12-24,resolvido
3724,4098,411,dúvida,2024-01-11,2024-01-16,resolvido
3725,1449,2752,troca,2024-09-16,,escalado
3726,2000,828,atraso,2024-12-31,2025-01-20,resolvido
3727,6723,75,defeito,2024-01-03,2024-01-11,resolvido
3728,13634,489,cobrança,2024-02-11,2024-02-12,resolvido
3729,118,1609,atraso,2024-09-26,2024-10-11,resolvido
3730,3214,2607,troca,2024-03-03,2024-03-06,resolvido
3731,10314,890,dúvida,2024-12-30,2025-01-04,resolvido
3732,8734,491,cobrança,2023-04-07,,escalado
3733,13306,392,dúvida,2023-10-01,2023-10-08,resolvido
3734,11593,859,atraso,2023-06-03,2023-06-14,resolvido
3735,8287,2426,dúvida,2024-12-15,2024-12-21,resolvido
3736,3287,1683,troca,2023-10-30,2023-11-02,resolvido
3737,14724,357,defeito,2024-07-13,,escalado
3738,201,1037,cobrança,2024-06-26,,escalado
3739,2127,999,atraso,2024-12-13,2025-01-01,resolvido
3740,1049,879,troca,2023-12-12,,aberto
3741,10682,1218,cobrança,2023-04-06,,escalado
3742,4069,2774,atraso,2024-09-30,,escalado
3743,8615,1645,dúvida,2024-01-01,,escalado
3744,10003,543,defeito,2023-05-19,,escalado
3745,406,378,atraso,2023-09-25,,aberto
3746,8911,1384,dúvida,2024-01-26,2024-02-03,resolvido
3747,12601,1540,atraso,2024-03-13,2024-03-18,resolvido
3748,4990,2750,atraso,2024-06-25,2024-07-06,resolvido
3749,9631,2825,cobrança,2023-04-16,2023-04-21,resolvido
3750,8368,355,cobrança,2024-12-18,2024-12-20,resolvido
3751,6964,2414,defeito,2024-06-29,2024-07-04,resolvido
3752,4368,1310,troca,2024-05-15,2024-05-23,resolvido
3753,6699,859,troca,2024-12-27,2025-01-03,resolvido
3754,4868,2876,dúvida,2024-03-09,2024-03-14,resolvido
3755,12787,2581,dúvida,2024-11-20,2024-11-25,resolvido
3756,3593,487,dúvida,2023-04-14,2023-04-20,resolvido
3757,4937,2209,defeito,2024-02-19,,aberto
3758,8828,112,cobrança,2024-02-16,2024-02-24,resolvido
3759,8591,1817,atraso,2024-04-25,,aberto
3760,3290,1905,atraso,2023-11-09,,escalado
3761,13101,902,troca,2023-12-21,,aberto
3762,1348,2772,dúvida,2024-12-11,2024-12-17,resolvido
3763,12752,2976,atraso,2024-02-26,2024-03-10,resolvido
3764,3070,2409,dúvida,2024-09-07,2024-09-12,resolvido
3765,4920,249,defeito,2023-10-14,,escalado
3766,14987,571,troca,2023-09-02,,escalado
3767,4567,2145,defeito,2023-02-05,,escalado
3768,7965,2793,defeito,2023-11-27,2023-11-30,resolvido
3769,9662,136,defeito,2023-11-23,,aberto
3770,13759,1658,dúvida,2024-08-06,2024-08-14,resolvido
3771,13709,25,cobrança,2024-03-06,2024-03-07,resolvido
3772,1711,1559,defeito,2024-02-08,2024-02-09,resolvido
3773,13769,1689,defeito,2023-10-02,,escalado
3774,4363,62,troca,2023-09-09,,escalado
3775,4948,1783,cobrança,2024-02-19,,escalado
3776,13570,2797,defeito,2023-03-17,,aberto
3777,1132,702,atraso,2023-02-21,2023-03-07,resolvido
3778,2890,1677,cobrança,2024-05-19,2024-05-23,resolvido
3779,6281,2591,defeito,2024-01-08,,escalado
3780,10,2646,atraso,2023-10-05,,aberto
3781,8749,2588,dúvida,2023-05-12,,escalado
3782,1699,505,troca,2024-06-08,,escalado
3783,9661,2859,atraso,2023-09-23,2023-10-10,resolvido
3784,1381,2170,dúvida,2023-05-05,,escalado
3785,11825,1773,cobrança,2024-08-04,,escalado
3786,12445,574,atraso,2023-09-12,2023-09-22,resolvido
3787,7998,795,dúvida,2024-12-26,,escalado
3788,12321,1276,troca,2024-04-22,2024-04-28,resolvido
3789,7863,395,atraso,2024-04-27,2024-05-13,resolvido
3790,11021,1514,dúvida,2023-12-11,2023-12-18,resolvido
3791,6415,2291,atraso,2024-03-25,,aberto
3792,7480,2936,troca,2024-12-12,2024-12-16,resolvido
3793,12288,1463,defeito,2023-06-19,2023-06-22,resolvido
3794,13434,1789,dúvida,2023-03-13,2023-03-21,resolvido
3795,10447,2976,troca,2023-12-05,2023-12-11,resolvido
3796,3402,2921,dúvida,2023-11-22,2023-11-27,resolvido
3797,6542,2464,cobrança,2024-01-18,,aberto
3798,7531,1754,atraso,2024-03-10,,aberto
3799,5239,1828,troca,2024-08-20,,escalado
3800,12782,2358,defeito,2024-02-29,,aberto
3801,9605,2876,dúvida,2023-04-17,2023-04-26,resolvido
3802,13775,572,cobrança,2024-08-06,,escalado
3803,9948,282,defeito,2023-12-26,,escalado
3804,2562,772,dúvida,2023-09-17,,escalado
3805,9118,31,dúvida,2023-03-18,,escalado
3806,1410,2773,troca,2023-08-13,2023-08-23,resolvido
3807,13532,2237,troca,2023-07-31,2023-08-04,resolvido
3808,1267,2092,atraso,2024-02-28,2024-03-10,resolvido
3809,5125,1632,atraso,2023-09-08,,escalado
3810,9009,497,dúvida,2024-10-27,,escalado
3811,5346,1715,dúvida,2024-11-26,2024-12-04,resolvido
3812,13213,2569,atraso,2023-11-22,2023-11-28,resolvido
3813,14979,2616,defeito,2024-05-27,2024-05-30,resolvido
3814,6009,2692,atraso,2023-04-20,,escalado
3815,13814,1425,atraso,2023-01-23,2023-02-02,resolvido
3816,3217,1126,cobrança,2023-10-08,,escalado
3817,12629,2810,atraso,2024-10-16,2024-10-23,resolvido
3818,11949,364,cobrança,2024-12-29,2025-01-01,resolvido
3819,13418,2011,dúvida,2023-12-19,,aberto
3820,3497,2988,cobrança,2023-06-19,,escalado
3821,14691,1051,troca,2023-02-27,2023-03-06,resolvido
3822,1636,2015,atraso,2024-12-30,2025-01-04,resolvido
3823,3588,1813,atraso,2023-04-24,,aberto
3824,4127,63,dúvida,2024-12-09,2024-12-19,resolvido
3825,12915,626,atraso,2023-06-01,,aberto
3826,7351,1606,dúvida,2023-11-23,2023-11-25,resolvido
3827,14873,415,defeito,2024-05-02,2024-05-10,resolvido
3828,7536,777,atraso,2023-02-24,2023-03-06,resolvido
3829,13713,766,cobrança,2024-02-29,2024-03-04,resolvido
3830,14469,684,dúvida,2024-01-09,2024-01-16,resolvido
3831,4178,1312,cobrança,2024-11-22,2024-11-29,resolvido
3832,14016,2539,troca,2023-05-03,,escalado
3833,5643,2024,atraso,2024-06-26,,escalado
3834,11384,2989,troca,2024-02-22,,escalado
3835,7098,1300,atraso,2023-08-23,2023-08-30,resolvido
3836,580,2791,atraso,2023-09-23,,escalado
3837,7518,197,defeito,2024-12-14,2024-12-19,resolvido
3838,6509,349,dúvida,2023-07-01,2023-07-10,resolvido
3839,12847,2893,troca,2023-10-26,2023-10-31,resolvido
3840,3718,821,defeito,2024-01-08,,aberto
3841,8665,578,dúvida,2024-07-24,,escalado
3842,10774,1,defeito,2023-11-30,,escalado
3843,6193,864,atraso,2024-04-11,2024-05-01,resolvido
3844,5026,2590,cobrança,2023-11-25,2023-11-28,resolvido
3845,13671,2199,defeito,2023-11-16,,escalado
3846,227,140,dúvida,2024-01-22,2024-01-25,resolvido
3847,14471,2654,defeito,2023-11-23,2023-11-28,resolvido
3848,1665,596,atraso,2024-12-25,,aberto
3849,9743,2195,cobrança,2024-08-10,,escalado
3850,14510,2295,dúvida,2024-08-13,2024-08-16,resolvido
3851,2651,2356,troca,2023-12-05,,escalado
3852,5471,2811,troca,2024-03-03,2024-03-06,resolvido
3853,14174,454,defeito,2023-11-28,,aberto
3854,9514,2188,atraso,2023-08-13,2023-08-24,resolvido
3855,185,79,atraso,2023-12-05,,aberto
3856,3302,849,defeito,2024-04-24,,aberto
3857,4600,520,cobrança,2023-11-08,2023-11-14,resolvido
3858,725,2710,defeito,2024-10-07,2024-10-15,resolvido
3859,8550,2759,cobrança,2024-11-19,,escalado
3860,2654,227,atraso,2024-01-19,2024-01-25,resolvido
3861,7281,1513,cobrança,2024-11-11,,aberto
3862,12165,1696,dúvida,2024-02-18,,escalado
3863,2950,1001,troca,2023-12-27,2024-01-06,resolvido
3864,80,1362,atraso,2024-02-22,2024-03-04,resolvido
3865,13144,1994,atraso,2023-11-05,2023-11-12,resolvido
3866,13741,259,atraso,2023-01-22,,escalado
3867,6487,897,cobrança,2024-05-28,2024-05-29,resolvido
3868,14980,2049,cobrança,2024-11-23,2024-11-24,resolvido
3869,3876,2417,defeito,2024-01-06,2024-01-14,resolvido
3870,10799,1077,dúvida,2023-03-14,2023-03-21,resolvido
3871,10404,2375,troca,2024-11-09,,aberto
3872,2898,2857,atraso,2023-03-15,2023-03-27,resolvido
3873,8200,628,dúvida,2023-05-12,2023-05-18,resolvido
3874,7240,2088,defeito,2024-02-06,2024-02-15,resolvido
3875,9243,2435,troca,2023-08-27,2023-09-01,resolvido
3876,395,2325,atraso,2024-01-04,,escalado
3877,9740,2906,dúvida,2023-01-30,2023-02-02,resolvido
3878,13209,2886,atraso,2024-07-07,2024-07-17,resolvido
3879,2684,2436,atraso,2023-11-09,,escalado
3880,4002,2760,cobrança,2024-09-16,2024-09-22,resolvido
3881,9565,1903,atraso,2023-09-03,2023-09-08,resolvido
3882,2472,449,troca,2023-03-19,,aberto
3883,13613,967,defeito,2023-12-06,2023-12-07,resolvido
3884,839,301,atraso,2023-06-02,,aberto
3885,2957,73,atraso,2023-10-05,2023-10-19,resolvido
3886,905,2143,dúvida,2024-09-14,2024-09-23,resolvido
3887,1190,1477,dúvida,2024-05-16,2024-05-26,resolvido
3888,10110,264,dúvida,2023-02-12,2023-02-22,resolvido
3889,11698,1609,dúvida,2024-08-31,2024-09-08,resolvido
3890,2225,2159,dúvida,2023-03-05,,escalado
3891,4781,1105,atraso,2023-09-17,,escalado
3892,6593,2514,cobrança,2024-03-26,,aberto
3893,639,1899,atraso,2023-01-16,2023-02-03,resolvido
3894,832,385,defeito,2023-12-19,,escalado
3895,7648,1409,dúvida,2023-10-05,2023-10-14,resolvido
3896,3945,1096,cobrança,2023-06-11,2023-06-12,resolvido
3897,9883,949,troca,2024-12-24,2025-01-01,resolvido
3898,9707,1758,cobrança,2023-11-07,2023-11-12,resolvido
3899,4610,1993,cobrança,2023-11-27,,escalado
3900,14395,2147,defeito,2024-02-02,,escalado
